"","plantID","Plot","yearT","sizeT","pflowerT","fertilityT","survival","sizeT1"
"746","4.19","4",2009,9.00465770859346,0,NA,1,8.77867415259277
"747","4.20","4",2009,9.89896953374884,0,NA,1,9.65376488956418
"748","4.21","4",2009,9.18001554351708,0,NA,1,9.38709690139876
"749","4.22","4",2009,10.0315537323646,1,1,1,10.0739554624144
"750","4.23","4",2009,10.3496472465113,0,NA,1,10.5094102054548
"751","4.24","4",2009,7.40812814844102,0,NA,1,7.00711739068224
"752","4.25","4",2009,10.1691020601114,0,NA,1,10.0739554624144
"753","4.26","4",2009,10.0981598440406,0,NA,1,9.85261574830934
"754","4.27","4",2009,9.2003041975543,0,NA,1,9.28031486678169
"755","4.28","4",2009,9.18980387844651,0,NA,1,8.60310825847159
"756","4.29","4",2009,6.35830602394235,0,NA,1,6.95624506030848
"757","4.30","4",2009,9.28623519414497,0,NA,1,9.25724515924204
"758","4.31","4",2009,8.01534561788208,0,NA,1,7.73614638312995
"759","4.32","4",2009,8.997217570337,0,NA,1,8.8260595945041
"760","4.33","4",2009,7.76023712865898,0,NA,1,1.83787706640935
"761","4.35","4",2009,10.7435417895572,1,2,1,11.2416489257142
"762","4.36","4",2009,8.14883646914427,0,NA,1,6.87914932996749
"763","4.37","4",2009,10.2965336888836,0,NA,1,9.93385679274928
"764","4.38","4",2009,9.23645932265079,0,NA,1,9.34584153029216
"765","4.39","4",2009,11.4496271121025,0,NA,1,10.7394379841379
"766","4.40","4",2009,10.9300343227078,0,NA,1,10.8050996825566
"767","4.41","4",2009,9.78479315197058,0,NA,1,9.58027908822513
"768","4.42","4",2009,7.57229651052744,0,NA,1,7.95876954637161
"769","4.43","4",2009,8.31422423390511,0,NA,1,9.18415605740207
"770","4.44","4",2009,6.40222525787718,0,NA,1,6.78056061352706
"771","4.45","4",2009,9.17481398011696,0,NA,1,9.15561501172791
"772","4.46","4",2009,7.44321946825229,0,NA,1,8.1971805698166
"773","4.47","4",2009,9.76918054257626,0,NA,1,9.75286007225774
"774","4.48","4",2009,8.77842216821447,0,NA,1,9.27667717633887
"775","4.49","4",2009,6.26072569560348,0,NA,1,6.29790104920354
"776","4.50","4",2009,9.14664310315027,0,NA,1,9.32042406086358
"777","4.51","4",2009,10.2860773863386,0,NA,1,10.5556699280382
"778","4.52","4",2009,8.97793383449046,0,NA,1,9.00533280867857
"779","4.53","4",2009,10.0624538091161,0,NA,1,10.3340508906015
"780","4.54","4",2009,9.85730138361908,0,NA,1,9.68487433718274
"781","4.55","4",2009,5.35685748372788,0,NA,1,5.66288869484786
"782","4.56","4",2009,8.90235115332445,0,NA,1,9.48560347266732
"783","4.57","4",2009,8.45717219253586,0,NA,1,8.89911315805068
"784","4.58","4",2009,9.12577964551536,0,NA,1,9.90528746906629
"785","4.60","4",2009,8.23823832692719,0,NA,1,7.60287222523354
"786","4.61","4",2009,9.793682066778,0,NA,1,9.93819024690212
"787","4.62","4",2009,11.3615063395511,1,16,1,11.5580876058485
"788","4.63","4",2009,9.55314933576684,0,NA,1,9.74943779977787
"789","4.64","4",2009,8.96020594602263,0,NA,1,9.04939536110001
"790","4.65","4",2009,6.30951585977291,0,NA,1,4.30084338898128
"791","4.66","4",2009,7.44872154540628,0,NA,1,7.30395740091878
"792","4.67","4",2009,7.53448105953062,0,NA,1,8.71149369664499
"793","4.68","4",2009,8.88539428776664,0,NA,1,9.51388699843823
"794","4.69","4",2009,8.43301700639449,0,NA,1,7.95876954637161
"795","4.70","4",2009,4.26654399787447,0,NA,1,4.64123744731588
"796","4.71","4",2009,6.75145064766247,0,NA,1,2.81870631942107
"797","4.72","4",2009,5.77316890711016,0,NA,1,5.29379934776075
"798","4.73","4",2009,10.5366137342157,0,NA,1,10.5797859060809
"799","4.74","4",2009,10.7476794707917,0,NA,1,10.8212580221603
"800","4.75","4",2009,10.0994035148058,0,NA,1,10.3749709195319
"801","4.76","4",2009,11.0512835663407,0,NA,1,11.3449088049949
"802","4.77","4",2009,9.45618958746103,0,NA,1,9.42830822608413
"803","4.78","4",2009,6.80261384482129,0,NA,1,7.4344454567584
"804","4.79","4",2009,7.33093850974989,0,NA,1,7.05264297263788
"805","4.80","4",2009,10.540858022596,0,NA,1,10.8929223539771
"806","4.81","4",2009,8.66713011723652,0,NA,1,9.00959789122595
"807","4.82","4",2009,10.6367845584976,1,1,1,10.9317585256913
"808","4.83","4",2009,4.77736962164046,0,NA,1,5.32868660676119
"809","4.84","4",2009,4.32278371619735,0,NA,1,5.38365567688261
"810","4.85","4",2009,3.36257375038835,0,NA,1,4.18128415392365
"811","4.86","4",2009,4.9495388069704,0,NA,1,5.52675652052328
"812","4.87","4",2009,NA,0,NA,NA,0.605733385116715
"813","4.88","4",2009,NA,0,NA,NA,0.269261148495502
"814","4.89","4",2009,NA,0,NA,NA,9.49982072765308
"815","4.34X","4",2009,8.35300633716709,0,NA,1,8.22991631081378
"816","4.34Y","4",2009,10.3093578524936,0,NA,1,10.5648110588725
"817","4.59X","4",2009,7.4344454567584,0,NA,1,8.56839782764608
"818","4.59Y","4",2009,5.38485687822824,0,NA,1,2.12555913886113
"819","4.59Z","4",2009,5.6933297203491,0,NA,1,6.25256750790202
"820","5.1","5",2009,11.5262615726271,1,1,1,11.5050408387688
"821","5.2","5",2009,8.41712827841945,0,NA,1,8.56839782764608
"822","5.3","5",2009,8.09715972866728,0,NA,1,8.43774756562218
"823","5.4","5",2009,10.9534258740769,0,NA,1,10.8750538193763
"824","5.5","5",2009,11.7389053474147,0,NA,1,11.6775364010384
"825","5.6","5",2009,10.1916391477117,0,NA,1,10.3931605245727
"826","5.7","5",2009,11.5936672901338,0,NA,1,11.5277574823874
"827","5.8","5",2009,6.15536517994566,0,NA,1,6.9525595140809
"828","5.9","5",2009,10.441943430821,0,NA,1,10.3542574275686
"829","5.10","5",2009,12.7597532373868,0,NA,1,12.603858926214
"830","5.11","5",2009,10.7640015739102,1,5,1,11.1173353020606
"831","5.12","5",2009,5.86768310749388,0,NA,1,5.28786461224093
"832","5.13","5",2009,5.49608251333847,0,NA,1,5.93499555551417
"833","5.14","5",2009,9.31193997861647,0,NA,1,9.66535468256733
"834","5.15","5",2009,11.9604926187133,1,2,1,11.8639195841473
"835","5.16","5",2009,9.4671037476417,0,NA,1,9.26888048915603
"836","5.17","5",2009,8.86241488071428,0,NA,1,9.19738448745096
"837","5.18","5",2009,11.6364206831729,0,NA,1,11.6611132957632
"838","5.19","5",2009,7.84258684026735,0,NA,1,7.99591481334314
"839","5.20","5",2009,11.0319832491343,0,NA,1,11.1525774537098
"840","5.21","5",2009,11.2045959918013,0,NA,1,10.5532805425946
"841","5.22","5",2009,9.42710223601246,0,NA,1,9.50526926722026
"842","5.23","5",2009,9.94182496239846,0,NA,1,9.49388896707976
"843","5.24","5",2009,9.07879554174424,0,NA,1,8.2630161780949
"844","5.25","5",2009,8.10886549826764,0,NA,1,5.84748040017636
"845","5.26","5",2009,6.71371031967962,0,NA,1,6.45361620374667
"846","5.27","5",2009,10.2819348894625,0,NA,1,10.3597053325841
"847","5.28","5",2009,10.1960891803895,1,1,1,11.0146294151409
"848","5.29","5",2009,11.8633573001163,1,1,1,12.0860020898393
"849","5.30","5",2009,9.94210207189627,0,NA,1,9.34861545717489
"850","5.31","5",2009,10.7163875344439,0,NA,1,10.7719573855987
"851","5.32","5",2009,10.8061073944921,0,NA,1,10.699510664096
"852","5.33","5",2009,7.81359325654919,0,NA,1,7.76480309237975
"853","5.34","5",2009,11.6693476482263,0,NA,1,11.936526561095
"854","5.35","5",2009,10.6570573365455,0,NA,1,10.7019671352395
"855","5.36","5",2009,6.0946711112734,0,NA,1,6.90972504467359
"856","5.37","5",2009,7.22699635978266,0,NA,1,7.71642950809554
"857","5.38","5",2009,10.2243943083497,0,NA,1,12.3091770793329
"858","5.39","5",2009,8.48486264226839,0,NA,1,7.88073255938682
"859","5.40","5",2009,4.66371030316793,0,NA,1,4.8981478611009
"860","5.41","5",2009,12.9071243273014,0,NA,1,12.8446192402932
"861","5.42","5",2009,10.7804360276401,0,NA,1,11.1350237596304
"862","5.43","5",2009,11.1962781835754,0,NA,1,11.2638461572777
"863","5.44","5",2009,4.96837694732612,0,NA,1,4.63426877799979
"864","5.45","5",2009,3.15963290639166,0,NA,0,NA
"865","5.46","5",2009,3.11125932210745,0,NA,NA,NA
"866","5.47","5",2009,NA,0,NA,NA,5.59129504166085
"867","5.48","5",2009,NA,0,NA,NA,2.81870631942107
"868","5.49","5",2009,NA,0,NA,NA,6.8342443887079
"869","6.1","6",2009,12.4766142239253,1,2,1,12.6341436032337
"870","6.2","6",2009,8.67949254288694,0,NA,1,8.64857063254835
"871","6.3","6",2009,10.7869338397883,0,NA,1,11.3446865725334
"872","6.4","6",2009,11.8486763547346,0,NA,1,12.1315669664502
"873","6.5","6",2009,7.98349229334458,0,NA,1,7.59874850804968
"874","6.6","6",2009,9.56158695521297,0,NA,1,7.88258612803614
"875","6.7","6",2009,10.1600281366222,0,NA,1,10.03003239883
"876","6.8","6",2009,7.34049489647011,0,NA,1,6.57407551480384
"877","6.9","6",2009,9.54118568178282,0,NA,1,9.27875136446301
"878","6.10","6",2009,9.52230175000371,0,NA,1,9.04442434837799
"879","6.11","6",2009,6.56083028805382,0,NA,1,5.81111275600548
"880","6.12","6",2009,9.81325550383094,0,NA,1,10.2297054278675
"881","6.13","6",2009,12.2138177197432,1,1,1,12.0551148818367
"882","6.14","6",2009,3.56324444585051,0,NA,1,3.83030723109955
"883","6.15","6",2009,11.2123432012349,0,NA,1,10.9830487187146
"884","6.16","6",2009,4.44364841839114,0,NA,0,NA
"885","6.17","6",2009,9.20309674861003,1,1,1,9.62852140063161
"886","6.18","6",2009,7.56142812638797,0,NA,1,7.84996090072006
"887","6.20","6",2009,7.54512574904203,0,NA,1,7.5623808638788
"888","6.21","6",2009,11.5778004129444,0,NA,1,11.6837465406525
"889","6.22","6",2009,9.58374529620161,0,NA,1,9.7307259307003
"890","6.23","6",2009,10.0125329994199,0,NA,1,8.72602469908527
"891","6.24","6",2009,11.7294607144427,1,6,1,11.952595832596
"892","6.25","6",2009,5.54737580772602,0,NA,1,6.45134605521213
"893","6.26","6",2009,6.79135394666565,0,NA,0,NA
"894","6.28","6",2009,10.906419831701,0,NA,1,10.7429822066862
"895","6.29","6",2009,13.0792559675056,1,4,1,12.8746173355585
"896","6.30","6",2009,9.5330617154335,0,NA,1,8.9262162822869
"897","6.31","6",2009,13.4038532493433,1,5,1,12.9918762455476
"898","6.32","6",2009,10.3411065508082,0,NA,1,9.56880216592998
"899","6.33","6",2009,6.95624506030848,0,NA,1,5.17601631210436
"900","6.34","6",2009,11.6912395016225,0,NA,1,11.0915642428889
"901","6.35","6",2009,13.5618178318938,1,7,1,13.5727293427659
"902","6.36","6",2009,8.47033163982811,0,NA,1,6.32721543687232
"903","6.38","6",2009,10.8867922732545,0,NA,1,9.56894392849621
"904","6.40","6",2009,9.90594057723116,1,2,1,10.0170651803372
"905","6.41","6",2009,10.839109046397,0,NA,1,11.1174052908625
"906","6.42","6",2009,8.43834262663349,0,NA,1,8.93625270500013
"907","6.43","6",2009,9.98747278441124,0,NA,1,10.0708543933503
"908","6.44","6",2009,10.7542280163591,1,2,1,10.7379914848322
"909","6.45","6",2009,11.0988758958901,1,4,1,11.0700859449887
"910","6.46","6",2009,6.52000829353356,0,NA,1,6.21598980176209
"911","6.47","6",2009,8.90731707287282,0,NA,1,9.37932804386241
"912","6.48","6",2009,6.57407551480384,0,NA,1,6.3070127295548
"913","6.49","6",2009,8.26220569581361,0,NA,1,8.48615972940911
"914","6.50","6",2009,9.93198520114401,0,NA,1,10.2613546393657
"915","6.51","6",2009,11.3511398164059,0,NA,1,11.7039742297269
"916","6.52","6",2009,8.19088748769066,0,NA,1,8.72069907884627
"917","6.53","6",2009,9.42710223601246,0,NA,1,8.53491131407583
"918","6.54","6",2009,4.85422862716607,0,NA,1,4.99221437013998
"919","6.55","6",2009,8.11702368596911,0,NA,1,9.03952167539717
"920","6.56","6",2009,6.09879482845726,0,NA,0,NA
"921","6.58","6",2009,6.65571950384435,0,NA,1,6.28882712571436
"922","6.59","6",2009,10.222083954708,1,1,1,10.3019661143137
"923","6.60","6",2009,10.7623212702569,1,3,1,11.1245146790079
"924","6.61","6",2009,10.9358136585549,0,NA,1,11.2596729499045
"925","6.62","6",2009,8.27589534726318,0,NA,1,7.79198582697356
"926","6.63","6",2009,5.77316890711016,0,NA,1,4.96837694732612
"927","6.64","6",2009,5.52675652052328,0,NA,1,2.57184624148955
"928","6.65","6",2009,11.299802663331,1,2,1,11.3903166708719
"929","6.66","6",2009,6.1145431854254,0,NA,1,6.34046066362234
"930","6.67","6",2009,9.11514638921399,0,NA,1,9.20221295430508
"931","6.68","6",2009,10.7318786566839,0,NA,1,10.7719697435594
"932","6.69","6",2009,3.24479071473197,0,NA,1,4.55422607032625
"933","6.70","6",2009,7.29479946313402,0,NA,1,8.02408569030984
"934","6.72","6",2009,6.05000466428783,0,NA,1,4.65128778316938
"935","6.73","6",2009,5.46221799938571,0,NA,1,5.62230341473278
"936","6.74","6",2009,7.33093850974989,0,NA,NA,NA
"937","6.19X","6",2009,11.5192621921397,0,NA,1,11.5729188466372
"938","6.19Y","6",2009,10.8131699825685,0,NA,1,10.9586869820873
"939","6.27X","6",2009,12.0834638514318,1,9,1,12.2681890761203
"940","6.27Y","6",2009,8.25602106983954,0,NA,1,8.75801371227989
"941","6.39X","6",2009,11.6278459155862,0,NA,1,11.3876028383373
"942","6.39Y","6",2009,10.5130991220505,0,NA,1,10.5719140069913
"943","6.57X","6",2009,6.94571468846197,0,NA,1,7.73948528439547
"944","6.57Y","6",2009,6.80261384482129,0,NA,1,7.60723918671153
"945","6.71A","6",2009,0.605733385116715,0,NA,1,0.53162541296299
"946","6.71B","6",2009,1.83787706640935,0,NA,1,1.55019499395756
"947","6.74A","6",2009,0.962408329055444,0,NA,1,1.8686487250761
"948","6.74B","6",2009,0.269261148495502,0,NA,1,0.451582705289457
"949","1.1","1",2010,10.3244392142721,0,NA,1,10.4483025226834
"950","1.2","1",2010,7.34049489647011,0,NA,1,4.75902048297226
"951","1.3","1",2010,8.36423465447977,0,NA,1,8.33238704996436
"952","1.4","1",2010,9.77970611292202,0,NA,1,9.29042451872075
"953","1.5","1",2010,8.94775652948162,0,NA,1,8.34551230194002
"954","1.6","1",2010,7.67073658334069,0,NA,1,8.11702368596911
"955","1.7","1",2010,9.43593694798542,0,NA,1,7.40812814844102
"956","1.8","1",2010,6.44304725239744,0,NA,1,6.07680285744255
"957","1.9","1",2010,11.1026345984201,1,2,1,10.6202494668728
"958","1.10","1",2010,6.69185855046022,0,NA,1,4.55834978751011
"959","1.11","1",2010,8.0679688383366,0,NA,1,7.76034874203038
"960","1.12","1",2010,5.9730436231517,0,NA,1,4.6006521672008
"961","1.13","1",2010,11.3359182606615,0,NA,1,10.636570763702
"962","1.14","1",2010,NA,0,NA,1,8.91814028073711
"963","1.15","1",2010,8.27589534726318,0,NA,NA,NA
"964","1.17","1",2010,6.10684581244083,0,NA,1,3.32561804386593
"965","1.18","1",2010,6.15091082959628,0,NA,1,6.19805210107542
"966","1.20","1",2010,10.8270251072026,0,NA,1,10.5254879101167
"967","1.21","1",2010,7.5755240550183,0,NA,0,NA
"968","1.22","1",2010,8.27522863612441,0,NA,1,7.50462809638094
"969","1.23","1",2010,11.1177289253682,1,7,1,10.9864528441307
"970","1.24","1",2010,9.93139662616245,0,NA,1,9.93139662616245
"971","1.25","1",2010,8.18417110565691,0,NA,1,7.72169260161877
"972","1.26","1",2010,10.6735239889441,0,NA,1,10.2700931738944
"973","1.27","1",2010,8.58352999577892,0,NA,1,7.19091933264663
"974","1.28","1",2010,10.1605141633633,0,NA,0,NA
"975","1.29","1",2010,6.20692927099781,0,NA,1,6.28882712571436
"976","1.30","1",2010,8.95278200695134,0,NA,1,7.25675139549649
"977","1.32","1",2010,8.14779534463586,0,NA,1,8.21460401430797
"978","1.33","1",2010,7.82756921040516,0,NA,1,8.2630161780949
"979","1.34","1",2010,11.6241001987848,1,5,1,11.2293012503226
"980","1.35","1",2010,10.2238195956902,0,NA,1,10.0458069773402
"981","1.36","1",2010,8.77074153786707,0,NA,1,8.79483908944613
"982","1.37","1",2010,5.06505169409224,0,NA,1,5.63406825631237
"983","1.38","1",2010,10.8797987867606,1,4,1,10.8582177298831
"984","1.39","1",2010,10.0095471856839,0,NA,1,9.34171781310829
"985","1.40","1",2010,6.40048763797864,0,NA,1,3.67045853015766
"986","1.41","1",2010,11.9395749037145,1,37,1,11.987358436365
"987","1.42","1",2010,11.2613948253879,1,3,1,11.1279543300714
"988","1.43","1",2010,11.4189868577355,1,9,1,11.4354478560086
"989","1.44","1",2010,6.5406275807363,0,NA,1,6.03758214428927
"990","1.45","1",2010,9.58515001845972,0,NA,1,9.46955118461818
"991","1.46","1",2010,10.236814454182,0,NA,1,9.08013836455915
"992","1.47","1",2010,5.38485687822824,0,NA,1,5.17601631210436
"993","1.48","1",2010,3.25494308619599,0,NA,1,3.46793426604618
"994","1.49","1",2010,9.74335712426986,0,NA,1,9.25355375601008
"995","1.50","1",2010,8.36479887240485,0,NA,1,7.34049489647011
"996","1.51","1",2010,7.1861743652624,0,NA,1,6.9525595140809
"997","1.52","1",2010,10.697156172516,1,3,1,10.8278473811285
"998","1.54","1",2010,10.4449033444898,1,1,1,10.1545032606903
"999","1.55","1",2010,10.3044434079812,1,10,1,10.4658958129145
"1000","1.56","1",2010,9.38843972421367,0,NA,1,9.3664608174949
"1001","1.57","1",2010,6.28882712571436,0,NA,0,NA
"1002","1.58","1",2010,8.37741786204778,0,NA,0,NA
"1003","1.59","1",2010,11.325647134373,1,14,1,10.5655573867882
"1004","1.60","1",2010,10.7813791177383,0,NA,1,10.647996368741
"1005","1.61","1",2010,5.44201529206819,0,NA,1,5.76232259183605
"1006","1.62","1",2010,7.34032504508966,0,NA,1,6.48386924691769
"1007","1.64","1",2010,8.82536731341034,0,NA,1,8.12813361650384
"1008","1.65","1",2010,9.50528876020766,0,NA,1,7.4157183177077
"1009","1.66","1",2010,9.13550428731067,0,NA,1,9.046600762169
"1010","1.67","1",2010,8.49994491297571,0,NA,1,7.85418665351444
"1011","1.68","1",2010,6.62067028840984,0,NA,1,5.62082302956235
"1012","1.70","1",2010,3.74741957129378,0,NA,1,3.74741957129378
"1013","1.71","1",2010,4.65128778316938,0,NA,0,NA
"1014","1.72","1",2010,6.15813910682838,0,NA,1,4.77736962164046
"1015","1.74","1",2010,4.70837675015351,0,NA,1,4.63426877799979
"1016","1.76","1",2010,6.76150098351597,0,NA,1,6.8568111633203
"1017","1.77","1",2010,NA,0,NA,1,1.72204525088422
"1018","1.78","1",2010,NA,0,NA,1,6.84133387897067
"1019","1.19A","1",2010,10.4526505861644,0,NA,1,10.0044217611773
"1020","1.19B","1",2010,9.12046640994612,0,NA,1,8.89200283789978
"1021","1.53X","1",2010,9.10784194482869,0,NA,1,8.7080061935826
"1022","1.53Y","1",2010,8.12944620596767,0,NA,1,8.20176686754729
"1023","1.63A","1",2010,10.2363688318279,0,NA,1,9.9824111014426
"1024","1.63B","1",2010,8.41242975763789,0,NA,1,7.68006186392467
"1025","1.69A","1",2010,6.59110799758729,0,NA,1,5.86322875714449
"1026","1.69B","1",2010,1.55019499395756,0,NA,1,1.55019499395756
"1027","1.69C","1",2010,4.07146928791644,0,NA,1,4.55422607032625
"1028","1.69D","1",2010,6.48386924691769,0,NA,1,5.12129141241512
"1029","1.73C","1",2010,0.269261148495502,0,NA,1,0.269261148495502
"1030","1.75A","1",2010,6.8485123605056,0,NA,NA,NA
"1031","1.75B","1",2010,5.59129504166085,0,NA,NA,NA
"1032","2.1","2",2010,9.83608644635813,0,NA,1,10.2383444755798
"1033","2.2","2",2010,8.73372844088866,0,NA,1,9.00465770859346
"1034","2.3","2",2010,11.1084419801806,0,NA,1,11.1631259762585
"1035","2.4","2",2010,9.0492415918305,0,NA,1,8.25542600882823
"1036","2.5","2",2010,5.53505532333798,0,NA,1,4.71191240498582
"1037","2.8","2",2010,12.9066823501137,1,35,1,12.9492788643275
"1038","2.9","2",2010,10.8770731821817,1,3,1,10.4354975069382
"1039","2.10","2",2010,8.5994498352134,0,NA,1,8.51243845822377
"1040","2.11","2",2010,10.8694097008914,0,NA,1,10.2531759501442
"1041","2.13","2",2010,11.3643753543178,1,23,1,11.0538463579176
"1042","2.15","2",2010,11.3684393024051,1,5,1,11.117245864796
"1043","2.16","2",2010,9.20274068665148,0,NA,1,9.22470927084289
"1044","2.17","2",2010,11.6021270963299,0,NA,1,11.5624746674532
"1045","2.18","2",2010,8.21226284052393,0,NA,1,7.86856232667061
"1046","2.19","2",2010,10.9499198841517,1,9,1,10.7270159251524
"1047","2.20","2",2010,10.6582565168133,0,NA,1,10.0125329994199
"1048","2.21","2",2010,9.84179719708311,1,2,1,10.0315537323646
"1049","2.22","2",2010,6.23232622108178,0,NA,1,7.29479946313402
"1050","2.23","2",2010,6.97850451128495,0,NA,1,8.24310552444019
"1051","2.24","2",2010,11.7845587976108,1,18,1,11.1185982351473
"1052","2.25","2",2010,11.4196861627354,1,3,1,11.1955269133002
"1053","2.26","2",2010,6.30951585977291,0,NA,0,NA
"1054","2.27","2",2010,9.36696459584308,0,NA,1,9.08655893236208
"1055","2.29","2",2010,4.27659433372797,0,NA,1,3.56324444585051
"1056","2.30","2",2010,7.17701642747764,0,NA,0,NA
"1057","2.31","2",2010,11.5259618635494,1,19,1,11.2909536276294
"1058","2.32","2",2010,3.56324444585051,0,NA,1,2.93648935507746
"1059","2.33","2",2010,1.9920277462366,0,NA,0,NA
"1060","2.34","2",2010,8.24805194837551,0,NA,1,6.76784445743815
"1061","2.35","2",2010,8.92077542065051,0,NA,1,7.66252424325934
"1062","2.36","2",2010,10.4564227520859,1,16,1,10.290531736688
"1063","2.37","2",2010,11.2216173711371,1,1,1,11.3960644682007
"1064","2.38","2",2010,8.86341538104787,0,NA,1,8.05402564435012
"1065","2.39","2",2010,5.43661525052473,0,NA,1,3.34195446318562
"1066","2.40","2",2010,3.56324444585051,0,NA,1,4.44364841839114
"1067","2.41","2",2010,3.15963290639166,0,NA,1,3.83030723109955
"1068","2.42","2",2010,10.2842319345395,0,NA,1,10.5696438584567
"1069","2.43","2",2010,2.34870269017534,0,NA,1,3.51185349998102
"1070","2.45","2",2010,10.522833225787,1,9,1,10.7716731103442
"1071","2.46","2",2010,9.58027908822513,0,NA,1,9.80622181425661
"1072","2.47","2",2010,8.90110358147182,0,NA,1,8.79887685991029
"1073","2.48","2",2010,10.3929378925194,0,NA,1,9.62241098833322
"1074","2.49","2",2010,11.347007896134,1,4,1,11.3727767349717
"1075","2.50","2",2010,10.3354626115194,0,NA,1,10.0035812484151
"1076","2.51","2",2010,10.754567594154,1,1,1,10.5418817198924
"1077","2.52","2",2010,8.42450838571707,0,NA,1,6.62814273607412
"1078","2.53","2",2010,4.90253276459447,0,NA,1,5.39441489603435
"1079","2.54","2",2010,10.5177841683133,0,NA,1,10.2131706155305
"1080","2.55","2",2010,9.14331726618068,0,NA,1,8.48486264226839
"1081","2.56","2",2010,8.50950117303294,0,NA,1,8.39725620426744
"1082","2.57","2",2010,10.5136752880022,1,16,1,10.2923079360893
"1083","2.58","2",2010,9.75286007225774,0,NA,1,9.66233965715085
"1084","2.59","2",2010,5.81052469365392,0,NA,1,6.07062395149056
"1085","2.60","2",2010,5.32868660676119,0,NA,1,5.33785083585231
"1086","2.61","2",2010,8.48480856044257,0,NA,1,7.2398034155764
"1087","2.62","2",2010,6.07544977898309,0,NA,1,5.77051935904023
"1088","2.63","2",2010,9.99175126719981,0,NA,0,NA
"1089","2.64","2",2010,5.32868660676119,0,NA,1,6.40222525787718
"1090","2.65","2",2010,0.857047813397617,0,NA,1,2.76246660109819
"1091","2.66","2",2010,NA,0,NA,NA,6.57407551480384
"1092","2.67","2",2010,NA,0,NA,NA,8.29624800334848
"1093","2.68","2",2010,NA,0,NA,NA,8.66270353247556
"1094","3.1","3",2010,12.0909715704539,1,10,1,12.1479554820425
"1095","3.2","3",2010,10.3946434729453,1,9,1,10.2924099716998
"1096","3.3","3",2010,11.020323665879,1,25,1,10.3774268106184
"1097","3.4","3",2010,11.7931680956679,1,19,1,11.5148540775515
"1098","3.5","3",2010,11.5729459673205,1,55,1,11.3028596567591
"1099","3.6","3",2010,12.5925406637303,1,121,1,12.6602178980225
"1100","3.7","3",2010,10.6481564516736,1,2,1,10.8672799233637
"1101","3.8","3",2010,10.2072708934034,0,NA,1,10.4937664150622
"1102","3.9","3",2010,11.2595591208074,1,6,1,11.5164695345925
"1103","3.10","3",2010,10.0981598440406,1,1,1,10.1583251803659
"1104","3.11","3",2010,9.08469794253494,1,1,1,9.71842942670594
"1105","3.12","3",2010,7.94989857605644,0,NA,1,6.9525595140809
"1106","3.13","3",2010,11.4287848781586,1,28,1,11.1348117145118
"1107","3.14","3",2010,12.3656439202066,1,18,1,11.9595576030651
"1108","3.15","3",2010,9.69298560271746,0,NA,1,9.41961794314232
"1109","3.16","3",2010,12.9014181893366,1,66,1,12.7922512547759
"1110","3.17","3",2010,10.7714972861679,1,7,1,10.7903125909212
"1111","3.18","3",2010,10.913084764394,1,10,1,11.0192476709622
"1112","3.19","3",2010,9.91551823603567,0,NA,1,9.66691061877668
"1113","3.20","3",2010,11.6732346562956,1,45,1,11.6474613656224
"1114","3.21","3",2010,11.3434250292075,1,3,1,11.2999484465516
"1115","3.22","3",2010,12.7304216495224,1,71,1,12.7249673660143
"1116","3.23","3",2010,9.80446376404774,1,3,1,9.91365408543176
"1117","3.24","3",2010,10.088274103694,1,11,1,9.8714273686534
"1118","3.25","3",2010,8.15600022869022,0,NA,1,8.42542708123414
"1119","3.26","3",2010,12.4778586040088,1,32,1,12.5010256632903
"1120","3.27","3",2010,9.2329462215715,0,NA,1,9.41993643814994
"1121","3.28","3",2010,11.3005896403599,0,NA,1,10.732135891412
"1122","3.29","3",2010,4.18128415392365,0,NA,0,NA
"1123","3.30","3",2010,12.3980747084787,1,56,1,12.5533248600595
"1124","3.31","3",2010,8.63738572449127,0,NA,1,9.40729960871627
"1125","3.32","3",2010,8.5795777610614,0,NA,0,NA
"1126","3.33","3",2010,12.124126020694,1,18,1,11.7077388912958
"1127","3.34","3",2010,10.8409280123716,1,3,1,10.821400481705
"1128","3.35","3",2010,11.0605566215783,1,14,1,10.6738148557292
"1129","3.36","3",2010,7.78678199909853,0,NA,1,6.20943240121593
"1130","3.37","3",2010,10.4452765257117,1,3,1,10.1232958173121
"1131","3.38","3",2010,10.1319267065114,1,4,1,9.9158382872466
"1132","3.39","3",2010,9.08803931753251,0,NA,1,8.61141023808801
"1133","3.40","3",2010,8.1782363701371,0,NA,1,8.1684146318386
"1134","3.41","3",2010,11.1843459763399,1,43,1,11.031223862009
"1135","3.42","3",2010,2.44401286997966,0,NA,0,NA
"1136","3.43","3",2010,12.1257323452578,1,14,1,11.8117415322046
"1137","3.44","3",2010,11.5530752903717,1,29,1,11.4475009799184
"1138","3.45","3",2010,9.64182240555864,0,NA,1,8.81220005633015
"1139","3.46","3",2010,10.3744132206687,0,NA,1,8.21905836465735
"1140","3.47","3",2010,NA,0,NA,1,9.36419066896035
"1141","3.48","3",2010,10.5210012761884,0,NA,1,9.55573814779804
"1142","3.49","3",2010,8.62457050281773,0,NA,1,7.4582779321265
"1143","3.50","3",2010,9.02940051852213,0,NA,1,9.02616391381442
"1144","3.51","3",2010,12.0192330699489,1,34,1,11.7923636512922
"1145","3.52","3",2010,10.7207544959219,1,4,1,10.2125701952183
"1146","3.53","3",2010,10.2119694141849,1,2,1,9.98158214228338
